DREPTUL MUNCII,"1 Perioada de probă în cazul unui contract de muncă încheiat pe o durată determinată mai mare de 6 luni
","A. nu poate depăşi 30 de zile
B. nu poate depăşi 45 de zile
C. poate avea orice durată, potrivit voinţei părţilor.
",AB
DREPTUL MUNCII,"10	Contractul colectiv de muncă încheiat la nivel de unitate:
","A. nu este supus înregistrării
B. se înregistrează la inspectoratul teritorial de muncă
C. se înregistrează la Ministerul Muncii, Familiei, Protecţiei Sociale şi Persoanelor Vârstnice.
",B
DREPTUL MUNCII,"5	Cuantumul ajutorului de deces
","A. se stabileşte anual prin contractul colectiv de muncă
B. se stabileşte anual prin legea bugetului asigurărilor sociale de stat
C. este egal cu valoarea salariului minim pe economie.
",B
DREPTUL MUNCII,"10	În cazul conflictelor individuale de muncă, hotărârile instanței de fond sunt:
","A. definitive
B. supuse numai apelului
C. supuse numai recursului.
",B
DREPTUL MUNCII,"18	Locurile de muncă în condiţii speciale sunt:
","A. locurile de muncă unde gradul de expunere la factorii de risc profesional sau la condiţiile specifice unor categorii de servicii publice, pe toată durata timpului normal de muncă, poate conduce în timp la îmbolnăviri profesionale, la comportamente riscante în activitate, cu consecinţe asupra securităţii şi sănătăţii în muncă a asiguraţilor
B. locurile de muncă unde gradul de expunere la factorii de risc profesional sau la condiţiile specifice unor categorii de servicii publice, pe durata a cel puţin 50% din timpul normal de muncă, poate conduce în timp la îmbolnăviri profesionale, la comportamente riscante în activitate, cu consecinţe grave asupra securităţii şi sănătăţii în muncă a asiguraţilor
C. locurile de muncă şi activităţi din domeniul apărării naţionale, ordinii publice şi siguranţei naţionale care implică pericol permanent de vătămare corporală gravă, invaliditate, mutilare, suprimare a vieţii ori de pierdere a libertăţii şi pentru care nu se pot lua măsuri de prevenire sau de protecţie.
",B
DREPTUL MUNCII,"13 Îndeplinirea condiţiilor de reprezentativitate de către organizaţiile sindicale la nivel de ramură se constată
","A. de către Curtea de Apel teritorială
B. de către Înalta Curte de Casaţie şi Justiţie
C. de către Tribunalul Municipiului Bucuresti.
",C
DREPTUL MUNCII,"13	Se sancţionează cu nulitatea contractului de muncă:
","A. angajarea unei persoane în absenţa unui certificat medical
B. solicitarea la angajare de teste de graviditate
C. angajarea cu precizarea unei perioade de probă mai îndelungate decât cea legală.
",A
DREPTUL MUNCII,"9	Se poate dispune retrogradarea:
","A. în caz de necorespundere profesională, în urma realizării procedurii de evaluare a salariaților, cu respectarea procedurii prevăzute în Regulamentul intern, potrivit art. 242 i) din Codul muncii
B. pentru o durată ce nu poate depăși 60 de zile
C. pentru o durată ce nu poate depăși 30 de zile.
",B
DREPTUL MUNCII,"9	Dacă într-un contract individual de muncă încheiat cu un salariat cu funcţie de conducere se prevede un termen de preaviz în caz de demisie de 30 de zile lucrătoare:
","A. clauza contractuală privind termenul de preaviz este valabilă şi se va aplica
B. clauza contractuală este nulă şi va fi înlocuită automat cu prevederea legală, potrivit căreia termenul de preaviz este de 45 de zile
C. clauza contractuală este nulă, iar angajatorul se face vinovat de săvârşirea contravenţiei prevăzute la art. 260 alin. (1) lit. d) din Codul muncii.
",A
DREPTUL MUNCII,"31	Este posibilă încheierea de contracte de muncă pe durată determinată
","A. pentru înlocuirea salariaţilor aflaţi în grevă
B. pe perioada de creştere temporară a activităţii angajatorului
C. pe perioada de descreştere temporară a activităţii angajatorului.
",B
