DREPTUL FAMILIEI,"1	Beneficiază de dispoziţiile Legii nr. 272/2004 privind protecţia şi promovarea drepturilor copilului:
","A. copiii cetăţeni străini aflaţi pe teritoriul României într-o situaţie de nevoie
B. copiii cetăţeni străini aflaţi pe teritoriul României
C. copiii cetăţeni români aflaţi în străinătate.
",C
DREPTUL FAMILIEI,"20	Dacă împrejurările care au stat la baza stabilirii măsurilor de protecţie specială s-au modificat, obligaţia sesizării de îndată a comisiei pentru protecţia copilului sau, după caz, a instanţei judecătoreşti revine:
","A. autorităţii care le-a instituit
B. direcţiei generale de asistenţă socială şi protecţia copilului
C. serviciului public de asistenţă socială la nivelul judeţului.
",B
DREPTUL FAMILIEI,"48	Prezumţia de paternitate:
","A. poate fi înlăturată exclusiv pe baza mărturisirii mamei că a întreţinut relaţii cu un alt bărbat decât soţul
B. poate fi înlăturată exclusiv pe baza recunoaşterii mamei în sensul că nu soţul său este tatăl copilului
C. nu poate fi înlăturată exclusiv pe baza mărturisirii sau recunoaşterii mamei.
",C
DREPTUL FAMILIEI,"19	În situaţia plasamentului în regim de urgenţă dispus de către direcţia generală de asistenţă socială şi protecţia copilului, aceasta este obligată să sesizeze instanţa judecătorească în termen:
","A. de 3 zile de la data la care a dispus această măsură
B. de 48 ore de la data la care a dispus această măsură
C. de 24 de ore de la data la care a dispus această măsură.
",B
DREPTUL FAMILIEI,"3	Nu constituie datorie comună a soților:
","A. suma de bani împrumutată de soție de la un terț, fără știința sau acordul soțului, sumă pe care a folosit-o pentru a-și înființa o societate în care are calitatea de unic asociat
B. suma de bani împrumutată de unul dintre soți de la o bancă, indiferent de modul în care a utilizat-o, în cazul în care celălalt soț nu a cunoscut existența împrumutului
C. suma de bani împrumutată de soț, fără știința sau acordul soției, sumă utilizată pentru cumpărarea unui cadou ce a fost dăruit unei persoane cu care are o relație extraconjugală, dar numai dacă, aflând despre contractul de împrumut, soția nu a introdus acțiune în anularea acestuia în termen de un an.
",A
DREPTUL FAMILIEI,"14	În cazul divorţului regimul matrimonial încetează între soţi:
","A. numai la data introducerii cererii de divorţ prin acordul lor
B. la data separaţiei în fapt dacă soţii au solicitat acest lucru instanţei de judecată
C. la data stabilirii cotei părţi ce revine fiecăruia.
",B
DREPTUL FAMILIEI,"6	Ocrotirea minorului pus sub interdicţie se realizează:
","A. prin părinţii săi pe parcursul minorităţii
B. prin numirea unui curator pe parcursul minorităţii
C. prin direcţia generală de asistenţă socială şi protecţie a copilului până la majoratul acestuia.
",A
DREPTUL FAMILIEI,"20	Dacă divorţul este pronunţat din culpa exclusivă a pârâtului, acesta :
","A. nu poate beneficia sub nicio formă de întreţinere de la celălalt soţ
B. poate fi obligat să plătească o prestaţie compensatorie în favoarea celuilalt soţ pe un termen care nu poate fi mai lung de 20 de ani
C. pierde drepturile pe care legea sau convenţiile încheiate anterior cu terţii le atribuie acestuia.
",C
DREPTUL FAMILIEI,"19	Exerciţiul abuziv al dreptului de a vizita minorul în cazul părinţilor despărţiţi în fapt poate înceta prin:
","A. încredinţarea judecătorească alternativă spre creştere şi educare
B. stabilirea judecătorească a unui program de vizitare
C. hotărâre a Direcţiei generale de asistenţă socială şi protecţie a copilului.
",B
DREPTUL FAMILIEI,"13	Minorul care a împlinit vârsta de 10 ani
","A. trebuie să-şi dea consimţământul la adopţie în faţa instanţei judecătoreşti în faza de încuviinţare a adopţiei
B. nu trebuie să-şi dea consimţământul la adopţie
C. îşi va da consimţământul la adopţie numai dacă instanţa de judecată, în faza de încuviinţare a adopţiei dispune citarea sa. În cazul în care instanţa nu dispune citarea sa, se prezumă că şi-a dat consimţământul.
",A
