DREPT PROCESUAL PENAL,"51 Prorogarea de competenţă poate interveni:
","A. numai în privinţa instanţelor judecătoreşti
B.  doar până la momentul citirii actului de sesizare
C.  atât în privinţa instanţelor judecătoreşti, cât şi în privinţa organelor de urmărire penală.
",C
DREPT PROCESUAL PENAL,"25 Autoritatea de lucru judecat:
","A. este o prezumție absolută care nu poate fi înlăturată
B. se poate întemeia pe existența unei ordonanțe de clasare pentru că fapta nu există
C. poate fi înlăturată prin exercitarea căilor extraordinare de atac în cazul descoperirii unui viciu fundamental în cadrul procedurii precedente, viciu care afectează hotărârea definitivă.
",C
DREPT PROCESUAL PENAL,"22	În cazul în care s-a dispus autorizarea folosirii investigatorilor sub acoperire durata măsurii:
","A. nu poate depăşi un an în toate cazurile
B. poate depăşi un an în cazul infracţiunilor împotriva intereselor financiare ale Uniunii Europene
C. dacă sunt îndeplinite condiţiile legale, pentru motive temeinic justificate, poate fi prelungită, fiecare prelungire neputând depăşi 90 de zile.
",B
DREPT PROCESUAL PENAL,"22	Cererea de revizuire a unei hotărâri penale, prin care s-a dispus încetarea procesului penal, adresată direct instanţei la data de 10 februarie 2011:
","A. se respinge ca inadmisibilă fiind greşit adresată
B. se trimite prin hotărâre la parchetul competent
C. se trimite pe cale administrativă la parchetul competent.
",C
DREPT PROCESUAL PENAL,"24	În cazul infracțiunilor de competența instanțelor militare, săvârșite de militari în afara unităților militare, cercetarea penală se efectuează:
","A. de către ofițerii anume desemnați de către comandanții centrelor militare, precum și personal de către aceștia din urmă
B. de către ofițerii anume desemnați de către șefii comenduirilor de garnizoană, sau personal de către aceștia, precum și de către organele de cercetare ale poliției judiciare
C. numai de către ofițerii anume desemnați de către șefii comenduirilor de garnizoană, sau personal de către aceștia.
",C
DREPT PROCESUAL PENAL,"39 Redeschiderea procesului penal:
","A. este o cale de atac de reformare
B. poate fi solicitată si de un substituit procesual
C. nu poate fi admisă în cazul inculpatului de 15 ani judecat în lipsă și căruia i s-a comunicat personal, în timp ce se afla la joacă, sentința primei instanțe pronunțate la 20 septembrie 2015, deși mama acestuia se afla la domiciliu.
",C
DREPT PROCESUAL PENAL,"26	Cererea de recuzare se poate formula:
","A. numai împotriva acelor judecători care compun completul de judecată cu arătarea pentru fiecare persoana în parte a cazului de incompatibilitate invocat şi a tuturor temeiurilor de fapt cunoscute la momentul recuzării
B. împotriva întregii instanţe atunci când există vreunul din cazurile de incompatibilitate prevăzut de lege
C. numai împotriva acelor judecători asupra cărora există suspiciuni cu privire la obiectivitatea şi imparţialitatea activităţii lor judiciare (care au o opinie contrară intereselor părţilor, asupra unei situaţii dedusă judecăţii, conturată într-o practică constantă).
",A
DREPT PROCESUAL PENAL,"71	În situaţia în care procurorul, în urma verificării actelor de urmărire penală, constată că urmărirea penală a fost efectuată de un organ necompetent, ia măsuri ca urmărirea penală să fie făcută de organul competent, rămânând valabile:
","A. actele procesuale dispuse în cauză
B. măsurile asigurătorii luate
C. actele procesuale ce nu pot fi refăcute decât cu mare întârziere.
",B
DREPT PROCESUAL PENAL,"22	Încheierea prin care instanţa de recurs dispune suspendarea judecăţii până la soluţionarea excepţiei de neconstituţionalitate de către Curtea Constituţională şi menţine starea de arest preventiv:
","A. este supusă recursului sub ambele aspecte
B. este supusă recursului numai în ce priveşte starea de arest
C. nu este supusă recursului cu privire la niciunul dintre aspecte.
",C
DREPT PROCESUAL PENAL,"28	În procedura executării unui mandat european de arestare, prevăzută de Legea nr. 302/2004, curtea de apel poate dispune arestarea preventivă a persoanei solicitate:
","A. numai dacă, la dosarul cauzei, există un mandat european de arestare tradus în limba română
B. în caz de urgență, dacă la dosar există cel puțin o semnalare INTERPOL, cu privire la existența unui mandat european de arestare, semnalare tradusă în limba română
C. numai în cazul în care persoana solicitată prezintă pericol pentru ordinea publică.
",B
