DREPT ADMINISTRATIV,"1	Printr-o acţiune formulata impotriva unei ordonanţe a Guvernului, reclamantul poate solicita:
","A. anularea ordonanţei şi repararea prejudiciului produs
B. suspendarea aplicării ordonanţei, acordarea de despăgubiri şi anularea actelor administrative emise în temeiul ordonanţei
C. repararea prejudiciului cauzat prin ordonanţa de guvern, anularea actelor administrative emise în baza ei sau, după caz, obligarea unei autorităţi publice la rezolvarea unei cereri privind emiterea unui act administrativ sau efectuarea unei operaţiuni administrative.
",C
DREPT ADMINISTRATIV,"7	Acţiunea în anularea unei hotărâri de guvern prin care se atestă domeniul public al judeţului şi al municipiilor, oraşelor şi comunelor din judeţ poate fi introdusă:
","A. oricând, fiind un act normativ publicat în Monitorul Oficial
B. în cadrul termenelor de prescripţie şi de decădere prevazute de art. 11 alin. (1) litera a) sau c), după caz, şi de art. 11 alin. (2) din Legea nr. 554/2004
C. numai dacă este însoţită de excepţia de neconstituţionalitate.
",B
DREPT ADMINISTRATIV,"19	În exercitarea controlului ierarhic Guvernul are dreptul să anuleze actele administrative ilegale sau inoportune emise de:
","A. autorităţile administraţiei publice din subordinea sa, precum şi ale prefecţilor
B. Comisiile judeţene şi locale de aplicare a legilor fondului funciar;
B. directorii serviciilor publice înfiinţate prin hotărâri ale autorităţilor publice locale.
",A
DREPT ADMINISTRATIV,"47	Hotărârea judecătorească definitivă şi irevocabilă prin care a fost anulată în parte o hotărâre a Guvernului de aprobare a normelor metodologice de aplicare a unei legi:
","A. se publică în Monitorul Oficial al României, partea I, la solicitarea instanţei sau a reclamantului
B. nu se publică în Monitorul Oficial pentru că actul anulat are caracter individual
C. se publică în Monitorul Oficial al României, partea I, la solicitarea instanţei.
",C
DREPT ADMINISTRATIV,"18	edinţele consiliului local sunt conduse de către:
","A. secretarul consiliului
B. preşedintele de şedinţă desemnat de primar
C. preşedintele de şedinţă ales pentru o perioadă de 3 luni.
",C
DREPT ADMINISTRATIV,"2	Referitor la excepţia de neconstituţionalitate a prevederilor art. 7 alin. (4), art. 17 lit. f), art. 20 şi art.
28 alin. (1) din Legea nr. 182/2002 privind protecţia informaţiilor clasificate, precum şi ale art. 5 alin.
(3) din Legea contenciosului administrativ nr. 554/2004, Curtea Constituţională a decis:
","A. a admis excepţia de neconstituţionalitate a prevederilor art. 5 alin. (3) din Legea contenciosului administrativ nr. 554/2004 şi excepţia de neconstituţionalitate a prevederilor art. 7 alin. (4), art. 17 lit. f), art. 20 şi art. 28 alin. (1) din Legea nr. 182/2002 privind protecţia informaţiilor clasificate
B. a admis excepţia de neconstituţionalitate a prevederilor art. 5 alin. (3) din Legea contenciosului administrativ nr. 554/2004, şi a constatat că sintagma ""cele care privesc apărarea şi securitatea naţională"" cuprinsă de acestea este neconstituţională, respingând, ca neîntemeiată, excepţia de neconstituţionalitate a prevederilor art. 7 alin. (4), art. 17 lit. f), art. 20 şi art. 28 alin. (1) din Legea nr. 182/2002 privind protecţia informaţiilor clasificate
C. a respins ambele excepţii de neconstituţionalitate.
",B
DREPT ADMINISTRATIV,"16	Ordonanţa motivată a comisiei de cercetare a averilor, prin care se constată că dobândirea unor anumite bunuri  sau cote părţi din acestea nu are caracter justificat:
","A. este actul de învestire a curţii de apel în raza căreia domiciliază persoana a cărei avere este supusă controlui, dacă se constată, pe baza probelor administrate, că dobândirea unei cote-părţi din aceasta sau a anumitor bunuri determinate nu are caracter justificat
B. poate fi contestată la curtea de apel în raza căreia domiciliază persoana cercetată
C. poate fi atacată, cu recurs, în termen de 15 zile de la comunicare, la Înalta Curte de Casaţie şi Justiţie – Secţia de Contencios administrativ şi Fiscal.
",A
DREPT ADMINISTRATIV,"5 Cererea de suspendare a executării formulată în temeiul art. 14- 15 din Legea nr. 554/2004 poate avea ca obiect:
","A. numai un act administrativ individual
B. orice act administrativ, tipic sau asimilat
C. un act administrativ unilateral.
",C
DREPT ADMINISTRATIV,"3	 Construcţiile provizorii executate fără autorizaţie de construire pe terenuri aparţinând domeniului public sau privat al unităților administrativ- teritoriale vor putea fi desfiinţate:
","A. pe cale administrativă, fără sesizarea instanţelor judecătoreşti și pe cheltuiala contravenientului
B. în baza unei hotărâri judecătoreşti definitive şi irevocabile în acest sens
C. pe cale administrativă, fără  emiterea unei autorizaţii de desfiinţare, fără sesizarea instanţelor judecătoreşti și pe cheltuiala contravenientului
",C
DREPT ADMINISTRATIV,"5 Procedura aprobării tacite:
","A. este aplicabilă în cazul refuzului de eliberare a autorizaţiei de construire
B. nu este aplicabilă în cazul autorizaţiilor de construire
C. este aplicabilă în cazul expirării termenului de 30 de zile de soluţionare a cererii privind eliberarea autorizaţiei de construire.
",B
DREPT ADMINISTRATIV,"12	Plângerea contravenţională se soluţionează:
","A. în termen de 30 de zile de la primul termen de judecată
B. în termen de 6 luni, pentru că în caz contrar se prescrie executarea
C. cu precădere.
",C
DREPT ADMINISTRATIV,"13	În situaţia în care se invocă nelegalitatea unui act administrativ unilateral în cadrul unui proces, pe cale de excepţie:
","A. instanţa, constatând că de actul administrativ depinde soluţionarea litigiului pe fond, sesizează, prin încheiere motivată, care nu este supusă niciunei căi de atac, instanţa de contencios administrativ competentă şi suspendă cauza
B. instanţa de contencios administrativ se pronunţă, după procedura de urgenţă, în camera de consiliu, cu citarea părţilor şi a emitentului, prin încheiere motivată, care este supusă recursului în termen de 5 zile de la comunicare
C. respinge cererea de sesizare printr-o încheiere care poate fi atacată cu recurs în termen de 5 zile de la comunicare.
",A
DREPT ADMINISTRATIV,"14	Potrivit jurisprudenţei Curţii Constituţionale, Agenţia Naţională de Integritate:
","A. desfăşoară o activitate administrativă de evaluare a declaraţiilor de avere, a datelor, a informaţiilor şi modificărilor patrimoniale intervenite, a intereselor şi incompatibilităţilor pentru persoanele prevăzute de lege
B. desfăşoară o activitate jurisdicţională de evaluare a declraţiilor de avere, a datelor, a informaţiilor şi modificărilor patrimoniale intervenite, a intereselor şi incompatibilităţilor pentru persoanele prevăzute de lege
C. desfăşoară o activitate administrativă de evaluare a declaraţiilor de avere, a datelor, a informaţiilor şi modificărilor patrimoniale intervenite, a intereselor şi incompatibilităţilor pentru persoanele prevăzute de lege, fiind o activitate similară activităţii organelor de cercetare penală sau instanţelor judecătoreşti, iar raportul de evaluare are efecte similare unui rechizitoriu sau hotărâri judecătoreşti întrucât se întemeiază pe dreptul de a cere să i se furnizeze informaţii de la orice autoritate şi de a dispune expertiză
",A
DREPT ADMINISTRATIV,"8	Fac excepţie de la principiul revocabilităţii actelor administrative:
","A. actele administrative normative
B. actele administrative cu caracter jurisdicţional
C. actele administrative individuale.
",B
DREPT ADMINISTRATIV,"31	Măsură destituirii din funcţia publică se comunică:
","A. anterior datei destituirii din funcţia publică
B. ulterior datei destituirii din funcţia publică
C. în cel mai scurt timp.
",A
DREPT ADMINISTRATIV,"17 Deciziile Consiliului Naţional de Soluţionare a Constestaţiilor privind soluţionarea contestaţiilor pot fi atacate:
","A. de oricare dintre părţile cauzei
B. de oricare ofertant participant la procedura de achiziţie, care se consideră vătămat prin decizia Consiliului, doar pentru motive de nelegalitate
C. de oricare dintre părţile cauzei, doar pentru motive de nelegalitate.
",A
DREPT ADMINISTRATIV,"11	Sunt căi de atac administrativ – jurisdicționale:
","A. contestația formulată împotriva titlului de creanță în condițiile O.U.G. nr. 66/2011
B. plângerea prealabilă dacă îmbracă forma recursului ierarhic
C. contestația adresată Consiliului Național de soluționare a Contestațiilor în condițiile O.U.G. nr. 34/2006.
",C
DREPT ADMINISTRATIV,"28	Comisia de disciplină propune aplicarea următoarelor sancţiuni:
","A. mustrare scrisă
B. suspendarea dreptului de avansare în grade de salarizare
C. avertisment.
",B
DREPT ADMINISTRATIV,"9 Regimul juridic aplicabil actelor administrative emise în realizarea puterii publice se caracterizează prin:
","A. consens asupra modului de executare
B. executare doar cu aprobarea Prefectului
C. executare din oficiu întrucât actul administrativ este, prin el însuşi, titlu executoriu.
",C
DREPT ADMINISTRATIV,"13	Plângerea prealabilă nu este obligatorie:
","A. în cazul acţiunilor care au ca obiect contracte administrative
B. în cazul acţiunilor introduse de Ministerul Finanţelor Publice
C. în cazul acţiunilor introduse de Agenţia Naţională a Funcţionarilor Publici.
",C
DREPT ADMINISTRATIV,"11	Acţiunea în contencios administrativ formulată de un terţ având ca obiect anularea unei hotărâri de Guvern privind atestarea bunurilor aparţinând domeniului public al unei unităţi administrativteritoriale:
","A. poate fi introdusă oricând
B. poate fi introdusă în termen de 6 luni, dar nu mai târziu de 1 an de la data luării la cunoştinţă
C. are un caracter prescriptibil, termenul fiind de 1 an de la momentul emiterii acesteia.
",B
DREPT ADMINISTRATIV,"39	Organele care pot dispune anularea unui act administrativ sunt:
","A. organul ierarhic superior şi/sau instanţa de judecată
B. doar instanţa de judecată
C. instanţa de judecată numai la cererea Ministerului Public.
",B
DREPT ADMINISTRATIV,"20	Actele autorităţilor administraţiei publice locale sunt:
","A. dispoziţiile primarului, hotărârile consiliului local, hotărârile consiliului judeţean, deciziile preşedintelui consiliului judeţean, ordinele prefectului
B. dispoziţiile primarului, hotărârile consiliului local, hotărârile consiliului judeţean, avizele secretarului unităţii administrativ-teritoriale, deciziile directorilor serviciilor publice înfiinţate prin hotărâri ale autorităţilor publice locale
C. dispoziţiile primarului, hotărârile consiliului local, hotărârile consiliului judeţean.
",C
DREPT ADMINISTRATIV,"9	Sunt criterii de atribuire a contractelor de achiziție publică, potrivit OUG nr. 34/2006:
","A. capacitatea tehnică a ofertantului
B. standardele de asigurare a calității
C. oferta cea mai avantajoasă din punct de vedere economic.
",C
DREPT ADMINISTRATIV,"1	Subiectul activ al răspunderii contravenţionale este:
","A. statul, o persoană juridică de drept privat şi o persoană fizică ce nu deţine funcţii publice
B. statul, comunitatea locală şi o persoană juridică de drept privat, dacă aceasta din urmă a primit o împuternicire în acest sens potrivit legii, orice persoană fizică
C. o autoritate a administraţiei publice centrale sau locale, o autoritate a comunităţii locale, o persoană juridică de drept privat, dacă este implicată în realizarea unui serviciu public, persoana fizică, dacă a împlinit vârsta de 14 ani.
",C
DREPT ADMINISTRATIV,"17	Răspunderea civilă a funcţionarului public pentru repararea pagubelor produse cu vinovăţie patrimoniului autorităţii sau instituţiei publice în care funcţionează se dispune:
","A. prin emiterea de către conducătorul autorităţii sau instituţiei publice a unui ordin sau a unei dispoziţii de imputare, în termen de 30 de zile de la constatarea pagubei
B. prin emiterea de către conducătorul autorităţii sau instituţiei publice a unui ordin sau a unei dispoziţii de imputare, în termen de 30 de zile de la data asumării angajamentului de plată
C. prin emiterea de către conducătorul autorităţii sau instituţiei publice a unui ordin sau a unei dispoziţii de imputare, în termen de 30 de zile de la rămânerea irevocabilă a unei hotărâri judecătoreşti prin care autoritatea este obligată la plata de daune unor terţe persoane, în calitate de comitent.
",A
DREPT ADMINISTRATIV,"19	Sancţiunea disciplinară a mustrării scrise se poate aplica funcţionarului public din aparatul de specialitate al primarului:
","A. Direct de primar, fără a fi obligatorie cercetarea prealabilă;
B. Direct de primar, numai după cercetarea prealabilă a faptei săvârşite şi după audierea funcţionarului public;
C. Direct de primar, la propunerea comisiei de disciplină.
",B
DREPT ADMINISTRATIV,"13	Potrivit jurisprudenţei  Curţii Constituţionale, decretele Preşedintelui României privind numirea judecătorilor Curţii Constituţionale:
","A. nu sunt supuse controlului judecătoresc în niciun caz
B. sunt acte administrative ce pot face obiectul controlului judecătoresc în toate cazurile
C. sunt excluse din sfera controlului judecătoresc sub aspectul verificării condiției ”înaltei competențe profesionale”.
",C
DREPT ADMINISTRATIV,"5	Contravenţia constând în edificarea unei construcţii fără autorizaţie de construire poate fi sancţionată:
","A. Cu amendă de până la 100.000 lei sau avertisment, cu respectarea criteriilor de individualizare a sancţiunilor;
B. Doar cu amendă de până la 100.000 lei, contravenientul având posibilitatea să achite jumătate din minimul legal al amenzii, pe loc sau în termen de 48 de ore de la data încheierii procesului-verbal;
C. Cu amendă în limitele prevăzute de lege şi măsura desfiinţării construcţiilor.
",C
DREPT ADMINISTRATIV,"7	Actul administrativ beneficiază de prezumţia de autenticitate, care presupune că:
","A. actul emană în mod real de la cine se afirmă că emană
B. actul reflectă în mod real ceea ce a stabilit autoritatea emitentă
C. actul emană în mod real de la cine se afirmă că emană şi reflectă în mod real ceea ce a stabilit autoritatea emitentă.
",A
DREPT ADMINISTRATIV,"8	Actele administrative cu caracter normativ pot fi atacate:
","A. oricând, după parcurgerea procedurii prealabile
B. în termen de un an de la data comunicării răspunsului la plângerea prealabilă
C. oricând, fără parcurgerea procedurii prealabile.
",A
DREPT ADMINISTRATIV,"10 Refuzul acordării dreptului de şedere pe termen lung:
","A. nu produce efecte juridice asupra stabilirii domiciliului pe teritoriul României al titularului cererii
B. nu produce efecte juridice asupra schimbării domiciliului pe teritoriul României al titularului cererii
C. nu produce efecte juridice asupra dreptului de şedere al titularului cererii.
",C
DREPT ADMINISTRATIV,"20	Sancţiunea disciplinară a mustrării scrise se poate aplica funcţionarului public din aparatul de specialitate al primarului:
","A. Direct de primar, fără a fi obligatorie cercetarea prealabilă;
B. Direct de primar, numai după cercetarea prealabilă a faptei săvârşite şi după audierea funcţionarului public;
C. Direct de primar, la propunerea comisiei de disciplină.
",B
DREPT ADMINISTRATIV,"4	Constituie contravenție, în temeiul Legii nr. 50/1991, următoarele fapte:
","A. împiedicarea ori sustragerea de la efectuarea controlului, prin interzicerea accesului organelor de control abilitate sau prin neprezentarea documentelor și a actelor solicitate
B. continuarea executării lucrărilor după dispunerea opririi acestora de către organele de control competente potrivit legii
C. executarea lucrărilor de reparații și înlocuiri de sobe de încălzit care nu modifică structura de rezistență și/sau aspectul arhitectural al construcțiilor fără autorizaţie de construire.
",A
DREPT ADMINISTRATIV,"5	Persoana fizică sau juridică care a participat la întocmirea documentaţiei de atribuire :
","A. nu poate participa la o procedură de achiziţie publică, în calitate de operator economic, ca ofertant, ofertant asociat sau subcontractant pentru că astfel se evită situaţiile de natură să determine apariţia unui conflict de interese sau manifestarea concurenţei neloiale
B. poate participa la o procedură de achiziţie publică în calitate de operator economic, ca ofertant, ofertant asociat sau subcontractant, dacă implicarea sa în elaborarea documentaţiei de atribuire nu este de natură să distorsioneze concurenţa
C. nu poate participa la o procedură de achiziţie publică în calitate de operator economic, ca ofertant, ofertant asociat sau subcontractant, chiar dacă implicarea sa în elaborarea documentaţiei de atribuire nu este de natură să distorsioneze concurenţa.
",B
DREPT ADMINISTRATIV,"14	Acreditarea ziariştilor se acordă:
","A. la cerere, în termen de 2 zile de la înregistrarea acesteia
B. la cerere, în termen de 3 zile de la solicitarea acesteia
C. din oficiu.
",A
