DREPT INTERNATIONAL PRIVAT,"1	Capacitatea de exerciţiu a persoanei juridice străine se determină potrivit:
","A. legii naţionale a persoanei juridice
B. legii naţionale a acţionarului principal
C. legii locului unde se află organul de conducere.
",A
DREPT INTERNATIONAL PRIVAT,"8	Articolul 5 punctul 1 litera (b) din Regulamentul nr. 44/2001 trebuie interpretat în sensul că:
","A. norma de competență stabilită la a doua liniuță a acestei dispoziții pentru litigiile referitoare la contractele de prestare de servicii își găsește aplicarea în cazul unei acțiuni judiciare prin care un reclamant stabilit într un stat membru invocă împotriva unui pârât stabilit în alt stat membru drepturi întemeiate pe un contract de concesiune, fiind astfel necesar ca în contractul încheiat de părți să existe clauze speciale privind distribuția de către concesionar a mărfurilor vândute de concedent
B. norma de competență stabilită la a doua liniuță a acestei dispoziții pentru litigiile referitoare la contractele de prestare de servicii nu își găsește aplicarea în niciun caz în litigiile referitoare la contractele de concesiune
C. norma de competență stabilită la a doua liniuță a acestei dispoziții pentru litigiile referitoare la contractele de prestare de servicii își găsește aplicarea şi în litigiile referitoare la contractele de concesiune, chiar dacă în contract nu există clauze speciale privind distribuția de către concesionar a mărfurilor vândute de concedent.
",A
DREPT INTERNATIONAL PRIVAT,"13	Compensaţia este supusă:
","A. legii aplicabile creanţei căreia i se opune stingerea, parţială sau totală, prin compensaţie
B. legii naţionale a oricăruia dintre cei doi creditori reciproci
C. legii locului unde se ridică problema compensaţiei.
",A
DREPT INTERNATIONAL PRIVAT,"6 Conform Regulamentului C.E. nr. 1206/2001 privind cooperarea în domeniul obţinerii de probe, transmiterea documentelor ataşate cererii trebuie să se realizeze:
","A. numai după ce acestea sunt traduse şi legalizate
B. numai după ce acestea sunt legalizate și purtând apostila
C. numai după ce acestea sunt traduse.
",C
DREPT INTERNATIONAL PRIVAT,"8	Legea care determină regimul aplicabil bunurilor dobândite de debitor ulterior deschiderii procedurii de insolvenţă transfrontalieră este:
","A. legea statului pe al cărui teritoriu sunt situate bunurile
B. legea statului de deschidere
C. legea naţională a debitorului supus procedurii de insolvenţă.
",B
DREPT INTERNATIONAL PRIVAT,"19 Conform Regulamentului(CE) nr.1393/2007, notificarea sau comunicarea prin intermediul serviciilor de curierat:
","A. se realizează numai pentru actele extrajudiciare
B. este subsidiară celei realizate prin agenţiile de transmitere şi de primire desemnate de acest Regulament
C. se realizează obligatoriu prin scrisoare recomandată cu confirmare de primire.
",C
DREPT INTERNATIONAL PRIVAT,"10	Acordul încheiat între soți privind alegerea legii aplicabile la divorț:
","A. poate fi încheiat și modificat în orice moment al procedurii
B. poate fi încheiat și modificat numai până la data sesizării instanței de judecată, chiar dacă legea forului ar permite modificarea și în cursul procedurii
C. poate fi încheiat și modificat în orice moment, cel târziu la data sesizării instanței judecătorești, chiar și în cursul procedurii, dacă legea forului prevede acest lucru.
",C
DREPT INTERNATIONAL PRIVAT,"10 Măsurile ce pot fi luate în caz de pierdere sau furt al cambiei ori biletului la ordin sunt determinate de:
","A. legea locului unde titlul a luat naştere
B. legea naţională a creditorului titlului
C. legea statului unde titlul este plătibil.
",C
DREPT INTERNATIONAL PRIVAT,"12	Acordurile privind alegerea instanţei competente sunt inadmisibile în:
","A. litigiile ivite în legătură cu un raport juridic determinat
B. litigiile privitoare la neexecutarea contractelor de împrumut
C. litigiile în materie imobiliară.
",C
DREPT INTERNATIONAL PRIVAT,"13	Hotărârea judecătorească sau certificarea sa ca titlu executoriu european în baza Regulamentului CE nr. 805/2004 privind crearea unui Titlu Executoriu European pentru creanţe necontestate poate fi revizuită de instanţa de executare dacă:
","A. s-a pronunţat o hotărâre anterioară între aceleaşi părţi într-un litigiu având aceiaşi cauză în statul membru de executare
B. hotărârea judecătorească nu poate face obiectul unei revizuiri pe fond în statul membru de executare
C. hotărârea certificată ca titlu executoriu european este incompatibilă cu o hotărâre pronunţată anterior într-o altă ţară terţă.
",B
