2009,civil,COD CIVIL baza,Articolul 1,"Obiectul Codului civil Dispoziţiile prezentului cod reglementează raporturile patrimoniale şi pe cele nepatrimoniale dintre persoane, ca subiecte de drept civil.","  (Cod civil; reglementează; raporturile patrimoniale)
(Cod civil; reglementează; raporturile nepatrimoniale)
(raporturile; sunt; dintre persoane)
(persoane; sunt subiecte de; drept civil)
STOP"
2009,civil,COD CIVIL baza,Articolul 2,Conţinutul Codului civil Prezentul cod este alcătuit dintr-un ansamblu de reguli care constituie dreptul comun pentru toate domeniile la care se referă litera sau spiritul dispoziţiilor sale.,"  (Prezent cod;constituie;ansamblu de reguli)
(regulile;constituie;dreptul comun)
(regulile;se referă la;toate domeniile)
(litera sau spiritul dispozițiilor;se referă la;domeniile)
STOP"
2009,civil,COD CIVIL baza,Articolul 3,"Aplicarea generală a Codului civil (1) Dispoziţiile prezentului cod se aplică şi raporturilor dintre profesionişti, precum şi raporturilor dintre aceştia şi orice alte subiecte de drept civil. (2) Sunt consideraţi profesionişti toţi cei care exploatează o întreprindere. (3) Constituie exploatarea unei întreprinderi exercitarea sistematică, de către una sau mai multe persoane, a unei activităţi organizate ce constă în producerea, administrarea ori înstrăinarea de bunuri sau în prestarea de servicii, indiferent dacă are sau nu ca scop obţinerea de profit.","  (Codul civil;are;aplicație generală)
(dispoziții Codului civil;se aplică;raporturilor dintre profesionişti)
(dispoziții Codului civil;se aplică;raporturilor dintre profesionişti și alte subiecte de drept civil)
(profesionişti;sunt;cei care exploatează o întreprindere)
(exploatarea unei întreprinderi;constituie;o activitate organizată)
(activitate organizată;conţine;producerea, administrarea ori înstrăinarea de bunuri sau în prestarea de servicii)
(activitate organizată;poate avea;ca scop obţinerea de profit)
(persoane;exersează;activitate organizată)
(o sau mai multe persoane;exersează;activitate organizată)
STOP"
2009,civil,COD CIVIL baza,Articolul 4,"Aplicarea prioritară a tratatelor internaţionale privind drepturile omului (1) În materiile reglementate de prezentul cod, dispoziţiile privind drepturile şi libertăţile persoanelor vor fi interpretate şi aplicate în concordanţă cu Constituţia, Declaraţia Universală a Drepturilor Omului, pactele şi celelalte tratate la care România este parte. (2) Dacă există neconcordanţe între pactele şi tratatele privitoare la drepturile fundamentale ale omului, la care România este parte, şi prezentul cod, au prioritate reglementările internaţionale, cu excepţia cazului în care prezentul cod conţine dispoziţii mai favorabile.","  (prezentul cod;reglementate de;materiile)
(dispoziții;privind;drepturile și libertățile persoanelor)
(dispoziții;interpretate și aplicate;concordanță cu Constituția)
(dispoziții;interpretate și aplicate;concordanță cu Declarația Universală a Drepturilor Omului)
(dispoziții;interpretate și aplicate;concordanță cu pactele și tratatele)
(România;parte de;pactele și tratatele)
(pactele și tratatele;privitoare la drepturile fundamentale ale omului)
(prezentul cod;neconcordanțe;pactele și tratatele)
(reglementările internaționale;prioritate;prezentul cod)
(prezentul cod;conține;dispoziții mai favorabile)
STOP"
2009,civil,COD CIVIL baza,Articolul 5,"Aplicarea prioritară a dreptului comunitar În materiile reglementate de prezentul cod, normele dreptului comunitar se aplică în mod prioritar, indiferent de calitatea sau statutul părţilor.","  (prezentul cod;materiile reglementate de;normele dreptului comunitar)
(normele dreptului comunitar;se aplică în mod prioritar;materiile reglementate de prezentul cod)
(normele dreptului comunitar;aplicarea lor;independentă de calitatea sau statutul părţilor)
STOP"
2009,civil,COD CIVIL baza,Articolul 6,Aplicarea în timp a legii civile Legea civilă este aplicabilă cât timp este în vigoare. Ea nu are putere retroactivă.,"  (Legea civilă;aplicabilă;cât timp este în vigoare)
(Legea civilă;nu are;putere retroactivă)
STOP"
2009,civil,COD CIVIL baza,Articolul 7,"Teritorialitatea legii civile (1) Actele normative adoptate de autorităţile şi instituţiile publice centrale se aplică pe întreg teritoriul ţării, afară de cazul în care se prevede altfel. (2) Actele normative adoptate, în condiţiile legii, de autorităţile şi instituţiile administraţiei publice locale se aplică numai în raza lor de competenţă teritorială.","  (acte normative;adoptate de;autorități și instituții publice centrale)
(acte normative;se aplică;pe întreg teritoriul țării)
(acte normative;afară de cazul în care se prevede altfel;nu se aplică pe întreg teritoriul țării)
(acte normative;adoptate de;autorități și instituții administraţiei publice locale)
(acte normative;se aplică;numai în raza lor de competenţă teritorială)
STOP"
2009,civil,COD CIVIL baza,Articolul 8,"Extrateritorialitatea legii civile În cazul raporturilor juridice cu element de extraneitate, determinarea legii civile aplicabile se face ţinându-se seama de normele de drept internaţional privat cuprinse în cartea a VII-a din prezentul Cod civil.","  (raporturi juridice;avem elemente de;extraneitate)
(determinarea legii civile aplicabile;se face;ținându-se seama de normele de drept internațional privat)
(normele de drept internațional privat;sunt cuprinse în;cartea a VII-a din Cod civil)
STOP."
2009,civil,COD CIVIL baza,Articolul 9,Interpretarea legii (1) Cel care a adoptat norma civilă este competent să facă şi interpretarea ei oficială. (2) Norma interpretativă produce efecte numai pentru viitor. (3) Interpretarea legii de către instanţă se face numai în scopul aplicării ei în cazul dedus judecăţii.,"  (cel care a adoptat norma civilă;competent să facă;interpretarea ei oficială)
(norma interpretativă;produce efecte;numai pentru viitor)
(instanță;face interpretarea legii;numai în scopul aplicării ei în cazul dedus judecăţii)
STOP"
2009,civil,COD CIVIL baza,Articolul 10,"Uzanţele şi principiile generale (1) În cazurile neprevăzute de lege, se aplică uzanţele, iar în lipsa acestora, dispoziţiile legale privitoare la situaţii juridice asemănătoare, iar când nu există asemenea dispoziţii, principiile generale ale dreptului. (2) În materiile reglementate prin lege, uzanţele produc efecte numai în măsura în care sunt recunoscute ori admise în mod expres de lege. (3) Uzanţele publicate în culegeri elaborate de către autorităţile sau instituţiile competente în domeniu se prezumă că există, până la proba contrară. (4) În sensul prezentului cod, prin uzanţe se înţelege obiceiul locului şi uzurile profesionale.","  (uzanțele;se aplică;cazurile neprevăzute de lege)
(uzanțele;produc efecte;materiile reglementate prin lege)
(uzanțele;publicate în culegeri;se prezumă că există)
(obiceiul locului;înțelegerea;uzanțe)
(uzurile profesionale;înțelegerea;uzanțe)
(autoritățile sau instituțiile competente;elaborează;culegeri)
STOP"
2009,civil,COD CIVIL baza,Articolul 11,"Aplicarea unor categorii de legi (1) Legile care derogă de la o dispoziţie generală, care restrâng exerciţiul unor drepturi civile sau care prevăd sancţiuni civile se aplică numai în cazurile expres prevăzute de lege. (2) Nu se poate deroga prin convenţii sau acte juridice unilaterale de la legile care interesează ordinea publică sau de la bunele moravuri.","  (legi;categorii de;aplicare)
(legi;derogă de la;dispoziţie generală)
(legi;restrâng;exerciţiul unor drepturi civile)
(legi;prevăd;sancţiuni civile)
(legi;se aplică;cazurile expres prevăzute de lege)
(convenţii;nu se poate deroga;legi)
(acte juridice unilaterale;nu se poate deroga;legi)
(legi;interesează;ordinea publică)
(legi;interesează;bunele moravuri)
STOP"
2009,civil,COD CIVIL baza,Articolul 12,"Libertatea de a dispune (1) Oricine poate dispune liber de bunurile sale, dacă legea nu prevede în mod expres altfel. (2) Nimeni nu poate dispune cu titlu gratuit, dacă este insolvabil.","  (oricine;poate;dispunde)
(bunurile sale;de;oricine)
(legea;prevede;în mod expres altfel)
(nimeni;nu poate;dispune cu titlu gratuit)
(nimeni;este;insolvabil)
STOP"
2009,civil,COD CIVIL baza,Articolul 13,Renunţarea la drept Renunţarea la un drept nu se prezumă.,"  (Renunţarea la drept;nu se prezumă;)
STOP"
2009,civil,COD CIVIL baza,Articolul 14,"Buna-credinţă (1) Persoanele fizice şi persoanele juridice participante la raporturile juridice civile trebuie să îşi exercite drepturile şi să îşi execute obligaţiile cu bună-credinţă, în acord cu ordinea publică şi bunele moravuri. (2) Buna-credinţă se prezumă până la proba contrară.","  (persoanele fizice;participante la;raporturile juridice civile)
(persoanele juridice;participante la;raporturile juridice civile)
(persoanele fizice;trebuie să;exercite drepturile)
(persoanele juridice;trebuie să;exercite drepturile)
(persoanele fizice;trebuie să;execute obligaţiile)
(persoanele juridice;trebuie să;execute obligaţiile)
(persoanele fizice;și;persoanele juridice)
(raporturile juridice civile;în;acord cu ordinea publică)
(raporturile juridice civile;în;bunele moravuri)
(buna-credinţă;prezumată;până la proba contrară)
STOP"
2009,civil,COD CIVIL baza,Articolul 15,"Abuzul de drept Niciun drept nu poate fi exercitat în scopul de a vătăma sau păgubi pe altul ori într-un mod excesiv şi nerezonabil, contrar bunei-credinţe.","  There are no specific entities and relationships that can be extracted from the provided legal text about the concept of ""abuse of right"". The text only describes a general principle, without mentioning any specific institutions, organizations, persons, documents, or other entities that could be involved in a relationship. Therefore, it is not possible to generate any triples based on this text.

ENTITIES: None
RELATIONSHIPS: None

STOP."
2009,civil,COD CIVIL baza,Articolul 16,"Vinovăţia (1) Dacă prin lege nu se prevede altfel, persoana răspunde numai pentru faptele sale săvârşite cu intenţie sau din culpă. (2) Fapta este săvârşită cu intenţie când autorul prevede rezultatul faptei sale şi fie urmăreşte producerea lui prin intermediul faptei, fie, deşi nu îl urmăreşte, acceptă posibilitatea producerii acestui rezultat. (3) Fapta este săvârşită din culpă când autorul fie prevede rezultatul faptei sale, dar nu îl acceptă, socotind fără temei că nu se va produce, fie nu prevede rezultatul faptei, deşi trebuia să îl prevadă. Culpa este gravă atunci când autorul a acţionat cu o neglijenţă sau imprudenţă pe","  (persoana;răspunde;faptele sale)
(fapte;săvârşite;intenţie sau din culpă)
(fapta;săvârşită;cu intenţie)
(autor;prevede;rezultatul faptei sale)
(autor;urmăreşte;producerea rezultatului faptei sale)
(autor;acceptă;posibilitatea producerii rezultatului faptei sale)
(fapta;săvârşită;din culpă)
(autor;prevede;rezultatul faptei sale, dar nu o acceptă)
(autor;nu prevede;rezultatul faptei sale, deşi trebuia să o prevadă)
(culpa;gravă;atunci când autorul a acţionat cu o neglijenţă sau imprudenţă)
STOP"
2009,civil,COD CIVIL baza,Articolul 16,"produce, fie nu prevede rezultatul faptei, deşi trebuia să îl prevadă. Culpa este gravă atunci când autorul a acţionat cu o neglijenţă sau imprudenţă pe care nici persoana cea mai lipsită de dibăcie nu ar fi manifestat-o faţă de propriile interese. (4) Atunci când legea condiţionează efectele juridice ale unei fapte de săvârşirea sa din culpă, condiţia este îndeplinită şi dacă fapta a fost săvârşită cu intenţie.","  (persoana;produce;faptă)
(faptă;poate sau nu prevede rezultatul;)
(lege;condiționează;efectele juridice ale unei fapte)
(efectele juridice ale unei fapte;de săvârşirea sa din culpă;)
(condiţie;este îndeplinită;dacă fapta a fost săvârşită cu intenţie)
(culpa;este gravă;atunci când autorul a acţionat cu o neglijenţă sau imprudenţă)
(persoana;cea mai lipsită de dibăie;nu ar manifestat-o faţă de propriile interese)
STOP"
2009,civil,COD CIVIL baza,Articolul 17,"Eroarea comună şi invincibilă (1) Nimeni nu poate transmite sau constitui mai multe drepturi decât are el însuşi. (2) Cu toate acestea, când cineva, împărtăşind o credinţă comună şi invincibilă, a considerat că o persoană are un anumit drept sau o anumită calitate juridică, instanţa judecătorească, ţinând seama de împrejurări, va putea hotărî că actul încheiat în această stare va produce, faţă de cel aflat în eroare, aceleaşi efecte ca şi când ar fi valabil, afară de cazul în care desfiinţarea lui nu i-ar cauza niciun prejudiciu. (3) Eroarea comună şi invincibilă nu se prezumă. (4) Dispoziţiile prezentului articol nu","  (eroare comună;invincibilă;nimeni)
(persoană;are;drepturi/calitate juridică)
(instanță judecătorească;poate hotărî;efecte asupra actelor)
(instanță judecătorească;ține seama de;împrejurări)
(eroare comună;stare;instanță judecătorească)
(act;producă efecte;față de cel aflat în eroare)
(act;valabil;instanță judecătorească)
(desființarea actului;nu cauze prejudiciu;persoană)
(eroare comună;nu se prezumă)
(dispoziții;articolul prezent;nu se aplică)
STOP"
2009,civil,COD CIVIL baza,Articolul 17,afară de cazul în care desfiinţarea lui nu i-ar cauza niciun prejudiciu. (3) Eroarea comună şi invincibilă nu se prezumă. (4) Dispoziţiile prezentului articol nu sunt aplicabile în materie de carte funciară şi nici în alte materii în care legea reglementează un sistem de publicitate.,"  (text;conține;clauză despre desființarea unei entități)
(clauză despre desființarea unei entități;cu condiția;nu i-ar cauza niciun prejudiciu)
(text;conține;principiu despre eroarea comună)
(principiu despre eroarea comună;nu se;prezumă)
(text;conține;excepție de aplicabilitate a dispozițiilor)
(excepție de aplicabilitate a dispozițiilor;nu se aplică;în materie de carte funciară)
(excepție de aplicabilitate a dispozițiilor;nu se aplică;în alte materii unde legea reglementează un sistem de publicitate)
STOP"
