2009,muncii,COD MUNCII,Articolul 1,"(1) Prezentul cod reglementeaza totalitatea raporturilor individuale şi colective de muncă, modul în care se efectueaza controlul aplicarii reglementarilor din domeniul raporturilor de muncă, precum şi jurisdictia muncii. (2) Prezentul cod se aplică şi raporturilor de muncă reglementate prin legi speciale, numai în măsura în care acestea nu conţin dispozitii specifice derogatorii.","  (prezentul cod;reglementeaza;totalitatea raporturilor individuale si colective de muncă)
(prezentul cod;reglementeaza;modul in care se efectueaza controlul aplicarii reglementarilor din domeniul raporturilor de muncă)
(prezentul cod;reglementeaza;jurisdictia muncii)
(prezentul cod;si;raporturilor de muncă reglementate prin legi speciale)
(raporturile de muncă reglementate prin legi speciale;conțin;dispozitii specifice derogatorii)
STOP"
2009,muncii,COD MUNCII,Articolul 2,"Dispozitiile cuprinse în prezentul cod se aplică: a) cetatenilor români incadrati cu contract individual de muncă, care presteaza munca în România; b) cetatenilor români incadrati cu contract individual de muncă şi care presteaza activitatea în strainatate, în baza unor contracte incheiate cu un angajator român, cu excepţia cazului în care legislatia statului pe al cărui teritoriu se executa contractul individual de muncă este mai favorabila;","  (prezentul cod;se aplică;cetățenii români cu contract individual de muncă în România)
(prezentul cod;se aplică;cetățenii români cu contract individual de muncă în străinatate de către un angajator român)
(legislația statului străin;poate fi mai favorabilă;cetățenilor români cu contract individual de muncă în străinatate de către un angajator român)
STOP."
2009,muncii,COD MUNCII,Articolul 3,"(1) Libertatea muncii este garantata prin Constitutie. Dreptul la munca nu poate fi ingradit. (2) Orice persoană este libera în alegerea locului de muncă şi a profesiei, meseriei sau activităţii pe care urmeaza sa o presteze. (3) Nimeni nu poate fi obligat sa munceasca sau sa nu munceasca într-un anumit loc de muncă ori intr-o anumita profesie, oricare ar fi acestea. (4) Orice contract de muncă incheiat cu nerespectarea dispoziţiilor alin. (1)-(3) este nul de drept.","  (Libertatea muncii;garantată;prin Constitutie)
(Dreptul la munca;nu poate fi;ingradit)
(Orice persoană;este liberă;în alegerea locului de muncă)
(Orice persoană;este liberă;în alegerea profesiei, meseriei sau activităţii)
(Nimeni;nu poate fi obligat;sa munceasca într-un anumit loc de muncă)
(Nimeni;nu poate fi obligat;sa nu munceasca într-o anumita profesie)
(Orice contract de muncă;incheiat;cu nerespectarea dispoziţiilor alin. (1)-(3))
(Orice contract de muncă;este nul;de drept)
STOP"
2009,muncii,COD MUNCII,Articolul 4,"(1) Munca fortata este interzisa. (2) Termenul munca fortata desemneaza orice munca sau serviciu impus unei persoane sub amenintare ori pentru care persoana nu şi-a exprimat consimtamantul în mod liber. (3) Nu constituie munca fortata munca sau activitatea impusa de autorităţile publice: a) în temeiul legii privind serviciul militar obligatoriu; b) pentru indeplinirea obligaţiilor civice stabilite prin lege; c) în baza unei hotărâri judecătorești de condamnare, rămasă definitivă, în condiţiile legii; d) în caz de forta majoră, respectiv în caz de razboi, catastrofe sau pericol de catastrofe precum: incendii, inundaţii, cutremure, epidemii sau epizootii violente, invazii de animale sau insecte","  (munca fortata;interzis;)
(munca fortata;desemneaza;orice munca sau serviciu)
(orice munca sau serviciu;impus;unei persoane)
(impus;sub amenintare;sau)
(impus;pentru care;persoana nu s-a exprimat consimtamantul in mod liber)
(munca;nu constituie munca fortata;munca sau activitatea impusa de autoritati publice)
(autoritati publice;în temeiul legii;serviciul militar obligatoriu)
(autoritati publice;pentru;indeplinirea obligatiilor civice stabilite prin lege)
(autoritati publice;în baza;o hotarare judecatoreasca de condamnare)
(hotarare judecatoreasca de condamnare;de condamnare;rămasă definitivă)
(autoritati publice;în caz de;forța majoră)
(forța majoră;catastrofe sau pericol de catastrofe;precum)
(catastrofe sau pericol de catastrofe;precum;incendii)
(catastrofe sau pericol de catastrofe;precum;inundații)
(catastrofe sau pericol de catastrofe;precum;cutremure)
(catastrofe sau pericol de catastrofe;precum;epidemii)
(catastrofe sau pericol de catastrofe;precum;epizootii violente)
(catastrofe sau pericol de catastrofe;precum;invazii de animale sau insecte)
STOP"
2009,muncii,COD MUNCII,Articolul 4,"forta majoră, respectiv în caz de razboi, catastrofe sau pericol de catastrofe precum: incendii, inundaţii, cutremure, epidemii sau epizootii violente, invazii de animale sau insecte şi, în general, în toate circumstantele care pun în pericol viaţa sau condiţiile normale de existenta ale ansamblului populatiei ori ale unei părţi a acesteia.","  (forta majoră;respectiv;caz de război)
(caz de razboi;catastrofe sau pericol de catastrofe precum;)
(catastrofe sau pericol de catastrofe;precum;incendii)
(catastrofe sau pericol de catastrofe;precum;inundaţii)
(catastrofe sau pericol de catastrofe;precum;cutremure)
(catastrofe sau pericol de catastrofe;precum;epidemii)
(catastrofe sau pericol de catastrofe;precum;epizootii violente)
(catastrofe sau pericol de catastrofe;precum;invazii de animale sau insecte)
(catastrofe sau pericol de catastrofe;în general;toate circumstantele care pun în pericol viaţa sau condiţiile normale de existenta ale ansamblului populatiei ori ale unei părţi a acesteia)
STOP"
2009,muncii,COD MUNCII,Articolul 5,"(1) În cadrul relatiilor de muncă funcţionează principiul egalitatii de tratament faţă de toţi salariaţii şi angajatorii. (2) Orice discriminare directa sau indirecta faţă de un salariat, bazata pe criterii de sex, orientare sexuala, caracteristici genetice, vârsta, apartenenta naţionala, rasa, culoare, etnie, religie, optiune politica, origine sociala, handicap, situaţie sau responsabilitate familiala, apartenenta ori activitate sindicala, este interzisa. (3) Constituie discriminare directa actele şi faptele de excludere, deosebire, restrictie sau preferinta, intemeiate pe unul sau mai multe dintre criteriile prevăzute la alin. (2), care au ca scop sau ca efect neacordarea, restrangerea ori înlăturarea recunoasterii, folosinţei sau exercitarii drepturilor prevăzute","  (relatii de muncă;funcționează;principiul egalitatii de tratament)
(principiul egalitatii de tratament;faţă de;toţi salariaţii şi angajatorii)
(orice discriminare;faţă de;un salariat)
(discriminare directa sau indirecta;bazata pe;criterii de sex)
(discriminare directa sau indirecta;bazata pe;orientare sexuala)
(discriminare directa sau indirecta;bazata pe;caracteristici genetice)
(discriminare directa sau indirecta;bazata pe;vârsta)
(discriminare directa sau indirecta;bazata pe;apartenenta naţionala)
(discriminare directa sau indirecta;bazata pe;rasa)
(discriminare directa sau indirecta;bazata pe;culoare)
(discriminare directa sau indirecta;bazata pe;etnie)
(discriminare directa sau indirecta;bazata pe;religie)
(discriminare directa sau indirecta;bazata pe;optiune politica)
(discriminare directa sau indirecta;bazata pe;originea sociala)
(discriminare directa sau indirecta;bazata pe;handicap)
(discriminare directa sau indirecta;bazata pe;situatia sau responsabilitate familiala)
(discriminare directa sau indirecta;bazata pe;apartenenta ori activitate sindicala)
(actele şi faptele de excludere;intemeiate pe;unul sau mai multe dintre criteriile prevăzute la alin.2)
(actele şi faptele de deosebire;intemeiate pe;unul sau mai multe dintre criteriile prevăzute la alin.2)
(actele şi faptele de restrictie;intemeiate pe;unul sau mai multe dintre criteriile prevăzute la alin.2)
(actele şi faptele de preferinta;intemeiate pe;unul sau mai multe dintre criteriile prevăzute la alin.2)
(actele şi faptele de excludere;care;neacordarea, restrangerea ori înlăturarea recunoasterii, folosinţei sau exercitarii drepturilor prevăzute)
STOP"
2009,muncii,COD MUNCII,Articolul 5,"mai multe dintre criteriile prevăzute la alin. (2), care au ca scop sau ca efect neacordarea, restrangerea ori înlăturarea recunoasterii, folosinţei sau exercitarii drepturilor prevăzute în legislatia muncii. (4) Constituie discriminare indirecta actele şi faptele intemeiate în mod aparent pe alte criterii decat cele prevăzute la alin. (2), dar care produc efectele unei discriminari directe.","  (criterii;prevăzute la;alin. (2))
(criterii;au ca scop sau ca efect;neacordarea, restrangerea ori înlăturarea recunoasterii, folosinţei sau exercitarii drepturilor prevăzute în legislatia muncii)
(acte şi fapte;intemeiate în mod aparent pe alte criterii decat cele prevăzute la alin. (2);constituie discriminare indirecta)
(acte şi fapte;produs efectele unei discriminari directe)
STOP"
2009,muncii,COD MUNCII,Articolul 6,"(1) Orice salariat care presteaza o munca beneficiaza de condiţii de muncă adecvate activităţii desfăşurate, de protecţie sociala, de securitate şi sănătate în munca, precum şi de respectarea demnitatii şi a constiintei sale, fără nici o discriminare. (2) Tuturor salariatilor care presteaza o munca le sunt recunoscute dreptul la negocieri colective, dreptul la protectia datelor cu caracter personal, precum şi dreptul la protecţie împotriva concedierilor nelegale.","  (salariat;prestează o muncă;condiții de muncă adecvate)
(salariat;activitate desfăşurată;protecţie socială)
(salariat;muncă;securitate și sănătate în muncă)
(salariat;muncă;demnitate și conștiință)
(salariat;muncă;fără discriminare)
(salariat;care prestează o muncă;dreptul la negocieri colective)
(salariat;care prestează o muncă;dreptul la protectia datelor cu caracter personal)
(salariat;care prestează o muncă;dreptul la protecţie împotriva concedierilor nelegale)
STOP"
2009,muncii,COD MUNCII,Articolul 7,"Salariaţii şi angajatorii se pot asocia liber pentru apararea drepturilor şi promovarea intereselor lor profesionale, economice şi sociale.","  (salariaţii;pot se asocia;angajatorii)
(salariaţii;şi angajatorii;se pot asocia)
(apararea drepturilor;pentru;salariaţii şi angajatorii)
(promovarea intereselor;pentru;salariaţii şi angajatorii)
(interesele;sunt profesionale, economice şi sociale;salariaţii şi angajatorii)
STOP"
2009,muncii,COD MUNCII,Articolul 8,"(1) Relatiile de muncă se bazeaza pe principiul consensualitatii şi al bunei-credinte. (2) Pentru buna desfăşurare a relatiilor de muncă, participantii la raporturile de muncă se vor informa şi se vor consulta reciproc, în condiţiile legii şi ale contractelor colective de muncă.","  (relatii de muncă;se bazează pe;principiul consensualitatii şi al bunei-credinte)
(participantii la raporturile de muncă;se vor informa şi se vor consulta reciproc)
(participantii la raporturile de muncă;condiţiile legii şi ale contractelor colective de muncă)
STOP"
