2009,administrativ,LEGE 115 1996,Articolul 10,"Dacă persoana a carei avere este supusă controlului este căsătorită, controlul se extinde şi asupra averii şi veniturilor dobândite de celălalt soţ. Sunt supuse controlului şi bunurile de valoare ce fac obiectul declarării, realizate prin persoane interpuse sau transmise cu titlu oneros către ascendenţi, descendenţi, fraţi, surori şi afinii de acelaşi grad, precum şi cele transmise cu titlu gratuit către orice persoana.","  (persoana a caror avere este supusa controlului;este;căsătorită cu)
(control;se extinde;asupra averii celălalt soţ)
(control;se extinde;asupra veniturilor celălalt soţ)
(bunurile de valoare;făc obiectul declarării;realizate prin persoane interpuse)
(bunurile de valoare;făc obiectul declarării;transmise cu titlu oneros către ascendenţi)
(bunurile de valoare;făc obiectul declarării;transmise cu titlu oneros către descendenţi)
(bunurile de valoare;făc obiectul declarării;transmise cu titlu oneros către fraţi)
(bunurile de valoare;făc obiectul declarării;transmise cu titlu oneros către surori)
(bunurile de valoare;făc obiectul declarării;transmise cu titlu oneros către afinii de acelaşi grad)
(bunurile de valoare;făc obiectul declarării;transmise cu titlu gratuit către orice persoană)
STOP"
2009,administrativ,LEGE 115 1996,Articolul 17,"(1) Judecarea cauzei se face pornind de la probele administrate în faţa Agenţiei Naţionale de Integritate. La prima zi de înfăţişare, părţile pot solicita probe noi şi curtea de apel va putea dispune încuviinţarea acestora, acordând un nou termen.","  (judecarea cauzei;se face;pornind de la probele administrate în faţa Agenţiei Naţionale de Integritate)
(părţile;pot solicita;probe noi)
(curtea de apel;va putea dispune;încuviinţarea acestor probe)
(curtea de apel;acordând;un nou termen)
STOP"
2009,administrativ,LEGE 115 1996,Articolul 18,"(1) Dacă se constată că dobândirea unor bunuri anume determinate sau a unei cote-părţi dintr-un bun nu este justificată, curtea de apel va hotărî fie confiscarea bunurilor sau a cotei-părţi nejustificate, fie plata unei sume de bani, egala cu valoarea bunului, stabilită de instanţă pe baza de expertiză. În cazul obligării la plata contravalorii bunului, instanţa va stabili şi termenul de plată. (2) Dacă în legătură cu bunurile a căror provenienţa este nejustificată rezultă săvârşirea unei infracţiuni, instanţa trimite dosarul la parchetul competent, pentru a analiza dacă este cazul să pună în mişcare acţiunea penală. (3) În cazul în care","  (curte de apel;va hotărî;fie confiscarea bunurilor sau a cotei-părţi nejustificate)
(curte de apel;va hotărî;plata unei sume de bani)
(instanţa;stabilişte;valoarea bunului)
(instanţa;face asta pe baza de;expertiză)
(instanţa;va stabilişte;termenul de plată)
(instanţa;trimite;dosarul la parchetul competent)
(parchetul competent;analizează;dacă este cazul să pună în mişcare acţiunea penală)
STOP"
2009,administrativ,LEGE 115 1996,Articolul 18,"unei infracţiuni, instanţa trimite dosarul la parchetul competent, pentru a analiza dacă este cazul să pună în mişcare acţiunea penală. (3) În cazul în care se constata că provenienţa bunurilor este justificată, instanţa hotărăşte închiderea dosarului. C. Căi de atac","  (instanţa;trimite;dosarul)
(instanţa;la;parchetul competent)
(parchetul competent;pentru a;analiza)
(parchetul competent;dacă este cazul să pună în mişcare;acţiunea penală)
(instanţa;hotărăşte;închiderea dosarului)
(închiderea dosarului;în cazul în care;se constată că provenienţa bunurilor este justificată)
STOP"
2009,administrativ,LEGE 115 1996,Articolul 20,"Sentinţele curţii de apel - secţia de contencios administrativ şi fiscal pot fi atacate cu recurs de părţile interesate, de Agenţie şi procuror, în termen de 15 zile de la comunicare, la Înalta Curte de Casaţie şi Justiţie - Secţia de contencios administrativ şi fiscal.","  (sentințe curte de apel;pot fi atacate cu;recurs)
(părţile interesate;pot ataca;sentințe curte de apel)
(Agenţie;poate ataca;sentințe curte de apel)
(procuror;poate ataca;sentințe curte de apel)
(recurs;poate fi depus de;părţile interesate)
(recurs;poate fi depus de;Agenţie)
(recurs;poate fi depus de;procuror)
(sentințe curte de apel;comunicare;Înalta Curte de Casaţie şi Justiţie)
(Înalta Curte de Casaţie şi Justiţie;secţia de contencios administrativ şi fiscal;comunitare sentinţele curte de apel)
STOP"
2009,administrativ,LEGE 115 1996,Articolul 24,"(1) Cauzele privind persoanele prevăzute la art. 21 alin. (1) se judeca la Curtea Supremă de Justiţie, în complet format din trei judecători desemnaţi de preşedintele acestei curţi. (2) Recursurile se judeca în complet format din noua judecători. (3) Dispoziţiile art. 16-20 se aplica în mod corespunzător.","  (cauzele privind persoanele; se judecă la; Curtea Supremă de Justiţie)
(Curtea Supremă de Justiţie; complet format din; trei judecători)
(trei judecători; desemnaţi de; preşedintele Curtei Supremă de Justiţie)
(recursurile; se judecă în complet format din; noua judecători)
(art. 16-20; se aplică în mod corespunzător; cauzele privind persoanele)
STOP"
2009,administrativ,LEGE 115 1996,Articolul 25,"Averea Preşedintelui României va putea fi cercetată numai după încetarea exercitării mandatului, iar pe durata acestuia, numai la solicitarea sa sau pe baza hotărârii Parlamentului României, adoptata cu votul majorităţii deputaţilor şi senatorilor. În acest ultim caz, Preşedintele României poate da Parlamentului explicaţii cu privire la faptele ce i se imputa.","  (Averea Preşedintelui României; va putea fi cercetată; după încetarea exercitării mandatului)
(Averea Preşedintelui României; va putea fi cercetată; la solicitarea sa)
(Averea Preşedintelui României; va putea fi cercetată; pe baza hotărârii Parlamentului României)
(Hotărârea Parlamentului României; adoptată; cu votul majorităţii deputaţilor şi senatorilor)
(Preşedintele României; poate da; explicaţii cu privire la faptele ce i se imputa)
STOP"
2009,administrativ,LEGE 115 1996,Articolul 26,"(1) Dispozitivul hotărârii judecătoreşti, rămasă irevocabilă, prin care se constata provenienţa ilicita a unor bunuri, se publică în Monitorul Oficial al României, Partea a III-a, şi se comunica organului de specialitate al Ministerului Finanţelor Publice de la domiciliul persoanei a carei avere a fost cercetată, în vederea executării. Cheltuielile de publicare se suporta din bugetul Ministerului Justiţiei.","  (dispozitiv hotărârii judecătoreşti;rămâne;irevocabilă)
(dispozitiv hotărârii judecătoreşti;constata;provenienţa ilicita a unor bunuri)
(hotărâre judecătoreşti;publică;în Monitorul Oficial al României)
(hotărâre judecătoreşti;comunica;organului de specialitate al Ministerului Finanţelor Publice)
(organului de specialitate al Ministerului Finanţelor Publice;la domiciliul persoanei;a carei avere a fost cercetată)
(cheltuielile de publicare;se suporta;din bugetul Ministerului Justiţiei)
STOP"
2009,administrativ,LEGE 115 1996,Articolul 27,"În cazul în care bunurile confiscate sunt obiecte din metale rare sau pietre preţioase, titluri de valoare, mijloace de plata străine, obiecte de arta, colecţii de valoare şi obiecte de muzeu, acestea se depun la Banca Naţională a României sau, după caz, la Ministerul Culturii şi Cultelor, în vederea valorificării prin vânzare la licitaţie.","  (bunurile confiscate;se depun la;Banca Naţională a României)
(bunurile confiscate;se depun la;Ministerul Culturii şi Cultelor)
(obiecte din metale rare;sunt;bunuri confiscate)
(pietre preţioase;sunt;bunuri confiscate)
(titluri de valoare;sunt;bunuri confiscate)
(mijloace de plata străine;sunt;bunuri confiscate)
(obiecte de arta;sunt;bunuri confiscate)
(colecţii de valoare;sunt;bunuri confiscate)
(obiecte de muzeu;sunt;bunuri confiscate)
(valorificare;se face prin;vânzare la licitaţie)
STOP"
2009,administrativ,LEGE 115 1996,Articolul 28,"(1) Procedura de cercetare şi de judecare a provenienţei bunurilor, începută asupra unei persoane, continuă şi împotriva moştenitorilor acesteia. (2) Cercetarea poate fi pornită şi direct împotriva moştenitorilor, dar numai în termen de 3 ani de la data deschiderii succesiunii. Moştenitorii răspund numai în limita valorii avutului succesoral. (3) Cererea de cercetare a averii unei persoane, care a deţinut o demnitate sau o funcţie publică dintre cele prevăzute în prezenta lege, poate fi făcută în termen de cel mult 5 ani de la data încheierii mandatului sau a eliberării din funcţie.","  (procedura de cercetare;începută asupra;o persoană)
(procedura de cercetare;continue;împotriva moştenitorilor acesteia)
(cercetare;pornită;împotriva moştenitorilor)
(moştenitorii;răspund;în limita valorii avutului succesoral)
(cererea de cercetare;făcută;în termen de cel mult 5 ani)
(cererea de cercetare;făcută;asupra unei persoane)
(persoană;avut o demnitate sau o funcție publică de;o funcție prevăzută în lege)
(demnitate sau funcție publică;detinută de;o persoană)
STOP"
