Drept Civil,"11.  P.C., în calitate de promitent cumpărător, a încheiat cu P.V., în calitate de promitent vânzător, o promisiune bilaterală de vânzare a unui imobil pe care P.V. pretinde că l-a moștenit de la părinții săi decedați într-un accident. La data semnării promisiunii, P.C. a plătit suma de xxx lei, avans din preț și a intrat în stăpânirea imobilului. Contractul urma să fie încheiat după îndeplinirea formalităților cadastrale, dar nu mai târziu de 3 ani de la data încheierii promisiunii. Recent, P.C. a fost chemat în judecată de tutorele lui P.V. pentru anularea promisiunii de vânzare. Abia atunci P.C. a aflat că, la data încheierii promisiunii, P.V. nu împlinise încă 18 ani, deși părea destul de dezvoltat fizic pentru a lăsa această impresie. În plus, P.V. i-a prezentat lui P.C. copia falsificată a unei cărți de identitate din care rezulta că era major și, pe deasupra, a venit însoțit de un prieten cu care pretindea că este și coleg în anul II de facultate. Aceste manopere dolosive au contribuit la inducerea în eroare a lui P.C. care a avut convingerea că P.V. are capacitate deplină de exercițiu. Între timp P.V., devenit major, își manifestă voința de a încheia contractul de vânzare în forma autentică în termenul stipulat. Selectaţi din sfaturile juridice de mai jos, varianta/variantele corecte din punct de vedere legal pentru clientul P.C..","A. să ceară, pe cale de cerere reconvențională, constatarea nulității absolute a promisiunii de vânzare pentru fraudă la lege, repunerea părților în situația anterioară și daune interese
B. să ceară instanței menținerea promisiunii de vânzare, întrucât aceasta ar constitui sancțiunea civilă adecvată pentru frauda comisă de incapabil
C. să încheie contractul de vânzare în formă autentică, având în vedere că minorul devenit major poate confirma actul făcut singur în timpul minorității, deși trebuia să fie asistat iar executarea obligației reprezintă confirmarea tacită a actului anulabil",BC
Drept Civil,"25.  La data de 20 iunie 2016, M a vândut lui V un teren intravilan în suprafață de 1.000 mp, cu un preț de 70 euro pe metru pătrat. Ulterior, V s-a lăudat că suprafaţa reală a terenului este de 1.378 mp, mai mare decât cea indicată în contractul de vânzare, aspect despre care a aflat și M la data de 15 august 2017. În raport de situația descrisă, M:","A. poate obține obligarea cumpărătorului la plata suplimentului de preț corespunzător excedentului de teren
B. poate obține rezoluţiunea judiciară a vânzării
C. este decăzut din dreptul de a cere obligarea cumpărătorului la plata suplimentului de preț corespunzător excedentului de teren",C
Drept Civil,28.  Regulile gestiunii de afaceri:,"A. îl obligă pe gerant să continue și după decesul geratului gestiunea începută până când moștenitorii acestuia din urmă sunt în măsură să o preia
B. îl obligă pe gerat să execute obligațiile născute din actele necesare și utile încheiate pe seama sa de gerant
C. îl obligă pe gerat să ramburseze gerantului cheltuielile utile, chiar dacă rezultatul gestiunii de afaceri nu a fost atins",AB
Drept Civil,"14.  Prin contractul încheiat de V cu privire la imobilul proprietatea sa, au prioritate la cumpărare P1, care este titularul unui drept legal de preemțiune, P2 și P3, titularii unor drepturi de preemțiune convențional Drepturile preemtorilor sunt notate în cartea funciară a imobilului, P3 fiind înregistrat primul. La data de 15 iulie 2015, V a încheiat un contract de vânzare cu un terț și a notificat preemtorilor, la aceeași dată, cuprinsul contractului încheiat cu terțul. La data de 30 iulie 2015, P1 a comunicat doar acordul său de a încheia contractul de vânzare, la 5 august 2016 P2 a comunicat acordul însoțit de consemnarea prețului la dispoziția vânzătorului iar P3 a comunicat acordul său la data de 20 august. Contractul de vânzare se consideră încheiat:","A. cu P1, întrucât are un drept legal de preemțiune
B. cu P2, întrucât a consemnat prețul
C. cu P3, întrucât era primul înregistrat în cartea funciară",B
Drept Civil,"32.  La data de 01.05.2018 Primus îi cesionează lui Secundus, „gratis”, prin înscris sub semnătură privată, creanța sa de 10.000 lei în contra prietenului său, Tertius, creanță rezultată dintr-un contract de împrumut. Odată cu semnarea cesiunii cedentul a remis material cesionarului și înscrisul constatator ale creanței. Datoria este scadentă la data de 01.06.2015. Niciuna dintre părți nu notifică debitorului cesiunea creanței. La data de 01.09.2018 Secundus îl cheamă în judecată pe Tertius solicitând obligarea lui la plata celor 10.000 lei. În aceste condiții de fapt:","A. dacă Tertius invocă prescripția, acțiunea ar trebui respinsă ca prescrisă
B. dacă Terțius invocă prescripția, excepția ar trebui respinsă, întrucât dreptul material la acțiune al lui Secundus nu s-a născut decât odată cu cesiunea, până la acest moment el neputând acționa
C. cesiunea este nulă absolut, chiar dacă Primus a remis material lui Secundus înscrisul constatator al împrumutului",AC
Drept Civil,40.  Renunţarea la moştenire:,"A. făcută în frauda creditorilor, poate fi revocată de către instanţă la cererea creditorilor formulată în termenul general de prescripţie de 3 ani de la data la care au cunoscut renunţarea
B. poate fi revocată de către renunţător în termenul de opţiune succesorală, dacă moştenirea nu a fost deja acceptată de alţi succesibili care au vocaţie la partea care i-ar reveni
C. este întotdeauna expresă",B
Drept Civil,"13.  A, un renumit portretist, în considerarea trăsăturilor faciale deosebite ale lui B, contractează cu acesta din urmă realizarea unui portret. Pe de altă parte, B avea o datorie față de C, care fusese refuzat anterior de către pictorul A, pe care dorea să-l angajeze pentru a-i realiza un portret. În aceste condiții, B îi cedează lui C creanța sa față de A, cu mențiunea că, de la data încheierii acestui contract, creanța lui C față de B se stinge. Imediat după aceasta, A primește de la C o comunicare scrisă prin care îi învederează faptul că B i-a cedat creanța sa împotriva lui A, anexând o copie a contractului încheiat între B și C. Totodată, C îi solicită lui A să îi realizeze portretul. În această situație:","A. A nu poate fi obligat de către C la executarea obligației pe care și-a asumat-o față de B
B. A poate fi obligat de către C la executarea obligației pe care și-a asumat-o față de B
C. creanța lui C față de B nu este stinsă",AC
Drept Civil,26.  Hotărârea judecătorească prin care s-a admis:,"A. acțiunea în revendicare este opozabilă numai pârâtului posesor neproprietar
B. acțiunea oblică profită tuturor creditorilor, fără vreo preferință în favoarea creditorului reclamant
C. acțiunea revocatorie indisponibilizează bunul până la încetarea executării silite a creanței pe care s-a întemeiat acțiunea",BC
Drept Civil,"32.  Prin contractul de întreținere încheiat în formă autentică la data de 20 septembrie 2017, F s-a obligat față de G să-i asigure întreținerea pentru toată durata vieții în schimbul transferului dreptului de proprietate asupra unui teren, proprietatea lui G, și a obligației acestuia din urmă de a cultiva terenul și a valorifica recolta în favoarea lui F. După încheierea contractului, F și-a îndeplinit corespunzător obligația de întreținere, spre deosebire de G care nu a prestat activitățile la care se obligase. În raport de această situație:","A. F poate să invoce excepția de neexecutare a contractului
B. contractul de întreținere este lovit de nulitate absolută
C. clauza prin care G se obligă să presteze servicii în favoarea lui F este considerată nescrisă",C
Drept Civil,"28.  Dacă părțile nu au prevăzut altfel și prin lege nu se prevede contrariul, fructele culese înainte de îndeplinirea condiției se cuvin proprietarului sub condiție:","A. suspensivă
B. rezolutorie
C. suspensivă, dacă condiția produce efecte retroactive și proprietarul obligat sub aceasta a fost de bună-credință",B
Drept Civil,"20.  Maria are 17 ani şi locuieşte cu mama ei după divorţul părinţilor. Într-una din vizitele făcute tatălui, întrucât acesta a refuzat să-i dea o sumă mare de bani pentru o excursie în străinătate, a sustras din sertarul biroului un ceas de aur foarte valoros (pregătit pentru a fi dăruit tinerei sale soţii). A doua zi, cu ajutorul prietenei sale mai mari cu doi ani, care i-a şi „imprumutat” datele de pe cartea de identitate la momentul încheierii contractului de vânzare, a vândut ceasul numitului T.S. cu suma de 3.000 de euro. Intrucât tatăl a descoperit sustragerea ceasului, Maria a încercat să-l determine pe T.S. să-i restituie ceasul, dar acesta a refuzat. Maria a fost nevoită să introducă acţiune în justiție. Ce acţiune îi sugeraţi Mariei să promoveze?","A. anularea contractului de vânzare pentru lipsă de capacitate de exercițiu
B. nulitatea absolută pentru vânzarea lucrului altuia
C. anularea contractului pentru vicierea consimțământului prin dol",A
