Drept Penal,31.  În cazul în care de la săvârşirea infracţiunii până la judecarea definitivă a cauzei au intervenit una sau mai multe legi penale:,"A. se aplică legea mai favorabilă dacă actele normative nu au fost declarate neconstituţionale
B. se aplică legea mai favorabilă dacă prevederile respective din actele normative nu au fost declarate neconstituţionale
C. se aplică legea mai favorabilă, chiar dacă actul normativ a fost declarat neconstituţional, dacă în timpul când acestea s-au aflat în vigoare a cuprins dispoziţii penale mai favorabile",C
Drept Penal,"80.  În cazul în care s-a comis o infrac
        ț
        iune de abandon de familie:","A. instanța nu poate dispune amânarea aplicării pedepsei dacă nu sunt îndeplinite condițiile prevăzute de lege pentru aceasta, chiar dacă inculpatul își îndeplinește obligațiile până la rămânerea definitivă a hotărârii de condamnare
B. fapta nu se pedepsește dacă inculpatul își îndeplinește obligațiile de întreținere restante până la primul termen de judecată
C. fapta nu se pedepsește dacă inculpatul își îndeplinește obligațiile de întreținere restante până la terminarea urmăririi penale",C
Drept Penal,"68.  X a publicat un anunț fictiv online, pe un site de vânzări-cumpărări, prin care pretindea că are de vânzare o mașină de tuns iarba. Y, persoană interesată, a dat curs acestui anunț și, în urma discuției telefonice cu X, i-a transferat acestuia în cont suma de 1000 lei, urmând ca X să îi trimită mașina de tuns iarba. Observând că nu i-a fost livrat obiectul, iar X nu i-a mai răspuns ulterior la telefon, Y a făcut plângere la poliție. Fapta comisă de X:","A. nu constituie infracțiunea de abuz de încredere
B. constituie infracțiunea de înșelăciune
C. nu constituie infracțiune, urmând ca situația să fie soluționată de instanța civilă",AB
Drept Penal,"65.  Furtul mașinii unui avocat, în scop de răzbunare, în legătură cu exercitarea profesiei, constituie:","A. doar infracțiunea de furt
B. infracțiunea de amenințare
C. infracțiunea de ultraj judiciar raportată la infracțiunea de furt",C
Drept Penal,63.  ,"A. constituie măsură educativă privativă de libertate consemnarea la sfârșit de săptămână
B. în cazul infracţiunilor săvârşite în timpul minorităţii, cauzele de atenuare şi agravare sunt avute în vedere
C. în caz de concurs de infracţiuni săvârşite în timpul minorităţii, care se judecă împreună, se pot stabili și",B
Drept Penal,76.  În cazul reținerii cauzei justificative a legitimei apărări:,"A. nu pot fi luate măsuri de siguranță împotriva autorului, ci doar împotriva participanților
B. efectele se produc in rem, fapta fiind justificată şi în cazul participanţilor
C. atacul poate consta atât într-o acțiune, cât și într-o omisiune",BC
Drept Penal,"80.  Când în cazul aceleiaşi infracţiuni sunt incidente două sau mai multe dispoziţii care au ca efect reducerea pedepsei, limitele speciale ale pedepsei prevăzute de lege pentru infracţiunea săvârşită se reduc prin aplicarea succesivă a dispoziţiilor legale în următoarea ordine:","A. circumstanţe atenuante, tentativă şi cazuri speciale de reducere a pedepsei
B. cazuri speciale de reducere a pedepsei, circumstanţe atenuante şi tentativă
C. tentativă, circumstanţe atenuante şi cazuri speciale de reducere a pedepsei",C
Drept Penal,71.  Individualizarea pedepsei amenzii aplicate pentru o infracțiune comisă de o persoană juridică se realizează astfel:,"A. numărul zilelor amendă se stabilește în funcție de cifra de afaceri sau valoarea activului patrimonial, în funcție de tipul persoanei juridice
B. cuantumul unei zile-amendă se stabilește în funcție de criteriile generale de individualizare a pedepsei
C. instanța poate dispune majorarea limitelor speciale ale zilelor amendă dacă, prin comiterea infracțiunii, persoana juridică a urmărit obținerea unui folos patrimonial",C
Drept Penal,"36.  Fapta inculpatului, care a strigat către alţi inculpaţi ce loveau cu bâtele o persoană căzută la pământ că ""aceasta trebuie omorâtă"", iar în urma loviturilor primite victima a încetat din viaţă, constituie:","A. instigare la infracţiunea de omor
B. complicitate la infracţiunea de omor
C. o faptă fără semnificaţie penală",B
Drept Penal,"73.  X, minor, și Y, major, au săvârșit împreună, în calitate de coautori, infracțiunea de tâlhărie calificată împotriva lui Z, persoană în vârstă de 88 de ani, despre care știau că este paralizată, constând în aceea că, în seara zilei de 18.01.2021, în jurul orei 20:30, au pătruns în casa victimei și, amenințândo, i-au sustras toate economiile și câteva bijuterii de aur. În această situație:","A. în sarcina lui Y se va reține circumstanța agravantă generală constând în săvârșirea infracțiunii profitând de
B. lui Y i se va putea aplica o pedeapsă către maximul special, iar dacă acest maxim nu este îndestulător,
C. în sarcina lui Y se va reține circumstanța agravantă constând în săvârșirea infracțiunii de către un infractor",AB
